,Energy,dEnergy,Data,dData,EXFOR_Entry,Year,Author,Dataset_Number,MT,dData_assumed,endf7-1,endf7-1_chi_squared,endf7-1_relative_error,endf8,endf8_chi_squared,endf8_relative_error
1509238,900306.0,nan,1.38892,0.025628099999999997,12876002,1978,J.A.Harvey,12876002,1,0.025628099999999997,1.368992589388,0.01549477697134199,1.4556258935564008,1.3689925894492,0.015494776876168284,1.455625889020876
1509239,901517.0,nan,1.39968,0.0257147,12876002,1978,J.A.Harvey,12876002,1,0.0257147,1.371293486966,0.03133593322999881,2.0700538071398125,1.3712934872694,0.03133593256015104,2.070053784556717
1512026,901782.0,1217.0,1.3729,0.04475,10050003,1970,J.W.Meadows,10050003,1,0.04475,1.371796986436,2.7187461952357114e-05,0.0804064723064953,1.3717969867924,2.7187444383016627e-05,0.08040644630508308
1512831,902000.0,nan,1.36,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.372211186,0.007455653176329578,-0.8898911570306802,1.3722111864,0.007455653664777066,-0.8898911859213111
1510869,902210.0,6e-11,1.4239,0.027007,10251002,1971,C.A.Goulding,10251002,1,0.027007,1.37261018558,0.09740604521931509,3.7366628164956666,1.372610186022,0.09740604354048385,3.7366627830909867
1509240,902730.0,nan,1.40443,0.025656699999999998,12876002,1978,J.A.Harvey,12876002,1,0.025656699999999998,1.37359818454,0.037050783793687286,2.2446022284402765,1.373598185086,0.037050782481424335,2.2446021877984466
1512027,903783.0,1216.0,1.32552,0.044659,10050003,1970,J.W.Meadows,10050003,1,0.044659,1.375598882434,0.05615652983359205,-3.640514911250132,1.3755988831906,0.056156531530436524,-3.640514964249301
1509241,903946.0,nan,1.41457,0.0256565,12876002,1978,J.A.Harvey,12876002,1,0.0256565,1.375908582108,0.058258345192051565,2.809882749097171,1.3759085828972,0.05825834281358278,2.8098826901270004
1512832,904000.0,nan,1.41,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.376011182,0.05776198745185574,2.4700975140767323,1.3760111828,0.05776198473275086,2.47009745450159
1510870,904900.0,6e-11,1.4049,0.026909000000000002,10251002,1971,C.A.Goulding,10251002,1,0.026909000000000002,1.3777211802,0.027451345115792992,1.9727373136598332,1.37772118118,0.027451343136139707,1.9727372411246267
1509242,905164.0,nan,1.38313,0.025729500000000002,12876002,1978,J.A.Harvey,12876002,1,0.025729500000000002,1.378222779672,0.0009359222428549731,0.356054217096014,1.3782227807048,0.0009359218488965243,0.35605414189210577
1512028,905784.0,1215.0,1.47696,0.044678,10050003,1970,J.W.Meadows,10050003,1,0.044678,1.379400778432,0.2130310603194892,7.072579854485668,1.3794007795888,0.2130310552674947,7.072579764691926
1512833,906000.0,nan,1.42,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.379811178,0.08075707068738402,2.9126320065222693,1.3798111792,0.08075706586472506,2.91263191702077
1509243,906384.0,nan,1.39314,0.0254946,12876002,1978,J.A.Harvey,12876002,1,0.0254946,1.380540777232,0.0062264328272532785,0.9126295271959773,1.3805407785088,0.006226431565285112,0.9126294338664305
1510871,907600.0,6e-11,1.4009,0.026709,10251002,1971,C.A.Goulding,10251002,1,0.026709,1.3828511748,0.012196641248274112,1.3051892733583808,1.38285117632,0.012196639193969466,1.3051891620059224
1509244,907608.0,nan,1.37938,0.025643199999999998,12876002,1978,J.A.Harvey,12876002,1,0.025643199999999998,1.382866374784,0.00047399736126967746,-0.25211219591224043,1.3828663763056,0.0004739977750143645,-0.25211230566715553
1512029,907785.0,1214.0,1.37069,0.044672,10050003,1970,J.W.Meadows,10050003,1,0.044672,1.38320267443,0.0035048133370158925,-0.9046161246873123,1.383202675987,0.0035048142092506864,-0.9046162362338872
1512834,908000.0,nan,1.45,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.3836111739999999,0.22037381088291425,4.79822852312409,1.3836111756,0.22037380026070133,4.7982284019360115
1509245,908833.0,nan,1.38025,0.0255596,12876002,1978,J.A.Harvey,12876002,1,0.0255596,1.385193872334,0.0009562698029269339,-0.3569083312265759,1.3851938741006,0.0009562704863371839,-0.3569084583058872
1512030,909786.0,1213.0,1.49985,0.06365,10050003,1970,J.W.Meadows,10050003,1,0.06365,1.387004570428,0.20006427298176235,8.135908992511693,1.3870045723852,0.2000642660419016,8.135908839921283
1512835,910000.0,nan,1.37,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.38741117,0.01515744203844486,-1.25493944235723,1.387411172,0.015157445520678962,-1.2549395847015614
1509246,910061.0,nan,1.40581,0.0256861,12876002,1978,J.A.Harvey,12876002,1,0.0256861,1.387527069878,0.013013479424511108,1.3176629500718529,1.3875270718902,0.01301347656001169,1.3176628031403792
1510872,910990.0,6e-11,1.3663,0.021552,10251002,1971,C.A.Goulding,10251002,1,0.021552,1.3892921680199999,0.024528572302333993,-1.6549555629301456,1.389292170218,0.024528576992088345,-1.6549557185219173
1509247,911292.0,nan,1.37224,0.025663600000000005,12876002,1978,J.A.Harvey,12876002,1,0.025663600000000005,1.3898659674159999,0.012105656546622176,-1.2681774954724363,1.3898659696744,0.012105659648797217,-1.2681776559022664
1512031,911787.0,1212.0,1.31765,0.04502400000000001,10050003,1970,J.W.Meadows,10050003,1,0.04502400000000001,1.390806466426,0.1188670171450442,-5.260003328428042,1.3908064687834,0.11886702480580562,-5.260003489011185
1512836,912000.0,nan,1.42,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.391211166,0.041439848153977756,2.0693360363670332,1.3912111684,0.04143984124465796,2.0693358602856375
1509248,912525.0,nan,1.38953,0.025645499999999998,12876002,1978,J.A.Harvey,12876002,1,0.025645499999999998,1.39220866495,0.0002797857680434855,-0.19240398493686528,1.392208667455,0.000279786291336757,-0.19240416452059608
1509249,913760.0,nan,1.38234,0.025824599999999996,12876002,1978,J.A.Harvey,12876002,1,0.025824599999999996,1.3945551624799999,0.005777831773301404,-0.8759182002006443,1.394555165232,0.005777834376720869,-0.8759183958110426
1512032,913788.0,1211.0,1.52137,0.045011,10050003,1970,J.W.Meadows,10050003,1,0.045011,1.394608362424,0.3569907969373963,9.089407534863241,1.3946083651816,0.3569907814052874,9.089407319157562
1512837,914000.0,nan,1.48,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.395011162,0.3611551292295114,6.092341073325397,1.3950111648,0.361155105432637,6.0923408603819
1510873,914400.0,6e-11,1.4072,0.025956,10251002,1971,C.A.Goulding,10251002,1,0.025956,1.3957711611999999,0.005032299133779786,0.8188189523972033,1.3957711640800001,0.005032296597560468,0.8188187443701068
1509250,914998.0,nan,1.40334,0.025889800000000004,12876002,1978,J.A.Harvey,12876002,1,0.025889800000000004,1.396907360004,0.0015982687127030122,0.4604915243614685,1.3969073630036,0.0015982672221282067,0.4604913086411649
1512033,915789.0,1210.0,1.49687,0.044936,10050003,1970,J.W.Meadows,10050003,1,0.044936,1.398410258422,0.21573617392750885,7.040833759980017,1.3984102615798,0.21573616008933147,7.040833518267298
1512838,916000.0,nan,1.42,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.398811158,0.02244835126504805,1.514775020117471,1.3988111612,0.022448344484619034,1.5147747878864928
1509251,916239.0,nan,1.44156,0.025886399999999997,12876002,1978,J.A.Harvey,12876002,1,0.025886399999999997,1.399265257522,0.0691036699301695,3.022639363811621,1.3992652607698,0.06910365931727157,3.022639124688318
1510874,917140.0,6e-11,1.397,0.026457,10251002,1971,C.A.Goulding,10251002,1,0.026457,1.40097715572,0.0005978670151993025,-0.28388440908987805,1.400977159148,0.000597868045829843,-0.28388465308161814
1509252,917482.0,nan,1.39076,0.0258066,12876002,1978,J.A.Harvey,12876002,1,0.0258066,1.4016269550359999,0.004575988768549254,-0.7753100778317131,1.4016269585324,0.004575991713162518,-0.7753103253506478
1512034,917790.0,1209.0,1.33242,0.04486400000000001,10050003,1970,J.W.Meadows,10050003,1,0.04486400000000001,1.40221215442,0.10857134492210059,-4.977289221178393,1.402212157978,0.10857135599202303,-4.977289462290848
1512839,918000.0,nan,1.42,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.402611154,0.015118598260585822,1.2397481618772308,1.4026111576,0.01511859200060178,1.2397479020310864
1509253,918728.0,nan,1.3957,0.026070599999999996,12876002,1978,J.A.Harvey,12876002,1,0.026070599999999996,1.403994352544,0.0026388454475217123,-0.5907682270210612,1.4039943562896,0.002638847830845022,-0.5907684922267026
1512035,919791.0,1208.0,1.32892,0.044907,10050003,1970,J.W.Meadows,10050003,1,0.044907,1.4060140504179999,0.13235113924005368,-5.483163585390925,1.4060140543762,0.13235115283052706,-5.483163851474013
1510875,919890.0,6e-11,1.398,0.026988999999999996,10251002,1971,C.A.Goulding,10251002,1,0.026988999999999996,1.40620215022,0.002492692142407895,-0.5832838627587658,1.406202154198,0.002492694560293902,-0.5832841439983518
1509254,919976.0,nan,1.41868,0.026085199999999996,12876002,1978,J.A.Harvey,12876002,1,0.026085199999999996,1.406365550048,0.005813475749479161,0.8756222698700022,1.4063655540432,0.005813471977326019,0.8756219833027566
1512840,920000.0,nan,1.45,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.40641115,0.09499939221612456,3.099296389963909,1.406411154,0.09499937478058587,3.0992960967372998
1509255,921227.0,nan,1.35558,0.025997800000000005,12876002,1978,J.A.Harvey,12876002,1,0.025997800000000005,1.408742447546,0.10871096127676948,-3.7737520892202716,1.4087424517914,0.10871097863945905,-3.7737523792086334
1512036,921792.0,1207.0,1.45213,0.045026000000000004,10050003,1970,J.W.Meadows,10050003,1,0.045026000000000004,1.409815946416,0.03976544953381628,3.0013884927014503,1.4098159507744001,0.039765441342035295,3.001388174276013
1512841,922000.0,nan,1.42,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.410211146,0.004791083131665759,0.6941410176600574,1.4102111504000001,0.004791078824570827,0.6941407034842443
1509256,922480.0,nan,1.46084,0.025949,12876002,1978,J.A.Harvey,12876002,1,0.025949,1.41112314504,0.09525475614141882,3.5232116441964187,1.411123149536,0.09525473891324272,3.5232113143596067
1510876,922660.0,6e-11,1.4188,0.026683999999999996,10251002,1971,C.A.Goulding,10251002,1,0.026683999999999996,1.41146514468,0.002016193320541671,0.5196625185996379,1.411465149212,0.002016190829044531,0.5196621958462765
1509257,923736.0,nan,1.46328,0.0260682,12876002,1978,J.A.Harvey,12876002,1,0.0260682,1.413509542528,0.095023762168932,3.5210556402037194,1.4135095472752,0.0950237440418421,3.5210552925335157
1512037,923793.0,1206.0,1.42562,0.044917,10050003,1970,J.W.Meadows,10050003,1,0.044917,1.413617842414,0.0032070660711797233,0.8490383486886605,1.4136178471726,0.003207063528113389,0.8490380092049514
1512842,924000.0,nan,1.23,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.4140111419999999,1.6930050190072063,-13.013415279014817,1.4140111468,1.693005107332559,-13.013415574299353
1509258,924994.0,nan,1.42909,0.0260542,12876002,1978,J.A.Harvey,12876002,1,0.0260542,1.415899740012,0.006677731749623291,0.9315814965746279,1.4158997450108,0.006677726688215943,0.9315811402381037
1510877,925440.0,6e-11,1.4128,0.026606,10251002,1971,C.A.Goulding,10251002,1,0.026606,1.41674713912,0.0005855787127953651,-0.278605758996035,1.416747144208,0.0005855802224591154,-0.27860611712801225
1512038,925794.0,1205.0,1.4584,0.044797,10050003,1970,J.W.Meadows,10050003,1,0.044797,1.417419738412,0.037488712186550525,2.891187449803119,1.4174197435708,0.037488702748018375,2.891187075323318
1512843,926000.0,nan,1.5,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.417811138,0.337750451842752,5.796883646713176,1.4178111432,0.3377504091045452,5.796883258689851
1509259,926255.0,nan,1.40979,0.025786100000000003,12876002,1978,J.A.Harvey,12876002,1,0.025786100000000003,1.41829563749,0.0028056150061968087,-0.5997083587630971,1.418295642741,0.0028056184703202642,-0.599708726775889
1509260,927519.0,nan,1.41941,0.0255812,12876002,1978,J.A.Harvey,12876002,1,0.0255812,1.420697234962,6.477310866553837e-05,-0.09060586100417974,1.4206972404658,6.477366256442003e-05,-0.09060624805450689
1512039,927795.0,1204.0,1.35126,0.045101,10050003,1970,J.W.Meadows,10050003,1,0.045101,1.42122163441,0.1085259814487151,-4.922640685739604,1.421221639969,0.1085259986951953,-4.92264105762745
1512844,928000.0,nan,1.49,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.421611134,0.2338518496382981,4.810659143304096,1.4216111396,0.23385181134053462,4.810658730434728
1509261,928785.0,nan,1.46298,0.025722899999999996,12876002,1978,J.A.Harvey,12876002,1,0.025722899999999996,1.42310263243,0.06182057405319317,2.8021427732100994,1.423102638187,0.06182055620341822,2.8021423573357143
1510878,928930.0,6e-11,1.4328,0.022621,10251002,1971,C.A.Goulding,10251002,1,0.022621,1.4233781321399999,0.003924300162296316,0.661937095087639,1.423378137926,0.0039242953424464535,0.6619366858991282
1512040,929796.0,1203.0,1.42581,0.045243000000000005,10050003,1970,J.W.Meadows,10050003,1,0.045243000000000005,1.425023530408,1.367138384149696e-05,0.055189937233875185,1.4250235363672001,1.3671176661954098e-05,0.055189518820496664
1512845,930000.0,nan,1.47,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.4254111299999999,0.0994083663938455,3.128141001677188,1.4254111360000001,0.09940833964052409,3.1281405675786607
1509262,930054.0,nan,1.43595,0.025618699999999998,12876002,1978,J.A.Harvey,12876002,1,0.025618699999999998,1.425513729892,0.00425141532424112,0.7321058990284683,1.4255137359028,0.004251410427012523,0.7321054742829644
1509263,931325.0,nan,1.45849,0.025582299999999995,12876002,1978,J.A.Harvey,12876002,1,0.025582299999999995,1.42792862735,0.03650952018591643,2.1402591183228044,1.427928633615,0.036509505217208985,2.14025867018505
1512041,931797.0,1202.0,1.42003,0.045257,10050003,1970,J.W.Meadows,10050003,1,0.045257,1.4288254264059999,0.001709338349058957,-0.6155704009357919,1.4288254327654,0.001709340820882363,-0.61557084327489
1512846,932000.0,nan,1.38,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.429211126,0.12108674610939432,-3.443236979110958,1.4292111324,0.12108677760451743,-3.443237411491645
1510879,932440.0,6e-11,1.408,0.027307000000000005,10251002,1971,C.A.Goulding,10251002,1,0.027307000000000005,1.43004712512,0.017800407443400515,-1.5417061950423498,1.4300471316080001,0.017800417919964902,-1.5417066417391123
1509264,932599.0,nan,1.38766,0.0255197,12876002,1978,J.A.Harvey,12876002,1,0.0255197,1.430349224802,0.07141031885937926,-2.9845316138028792,1.4303492313218,0.07141034067195781,-2.9845320560175774
1512042,933798.0,1201.0,1.47524,0.045203,10050003,1970,J.W.Meadows,10050003,1,0.045203,1.432627322404,0.0401707915824314,2.9744426152988948,1.4326273291636,0.040170778837939555,2.974442129432105
1509265,933876.0,nan,1.43749,0.0254668,12876002,1978,J.A.Harvey,12876002,1,0.0254668,1.4327755222479999,0.0008727559204180978,0.32904510712209367,1.4327755290232,0.0008727534119358735,0.3290446326937198
1512847,934000.0,nan,1.52,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.433011122,0.3783532447849451,6.0703560959522065,1.4330111288,0.37835318563250936,6.0703555926215484
1509266,935155.0,nan,1.45581,0.025563800000000005,12876002,1978,J.A.Harvey,12876002,1,0.025563800000000005,1.43520561969,0.016607096282990626,1.4356396064314803,1.435205626721,0.016607084949043924,1.435639109503396
1510880,935260.0,6e-11,1.4055,0.025919000000000005,10251002,1971,C.A.Goulding,10251002,1,0.025919000000000005,1.43540511948,0.034504269883601724,-2.0833922823706805,1.435405126532,0.034504286156677874,-2.083392763425063
1512043,935799.0,1200.0,1.64229,0.04533399999999999,10050003,1970,J.W.Meadows,10050003,1,0.04533399999999999,1.436429218402,0.9348096660373997,14.331425381823978,1.4364292255618,0.9348096010123846,14.331424811945467
1512848,936000.0,nan,1.44,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.4368111179999998,0.0005084484204962367,0.22194162893442443,1.4368111252,0.0005084461245037403,0.22194112671253718
1509267,936437.0,nan,1.48983,0.0254073,12876002,1978,J.A.Harvey,12876002,1,0.0254073,1.437641417126,0.10719943411524933,3.6301529889373025,1.4376414244134001,0.10719940417747044,3.6301524636363554
1509268,937721.0,nan,1.44974,0.0254828,12876002,1978,J.A.Harvey,12876002,1,0.0254828,1.4400810145579999,0.003661136129811919,0.6707251428465484,1.4400810221022,0.0036611304107158227,0.6707246154594858
1512044,937800.0,1199.0,1.38805,0.045389,10050003,1970,J.W.Meadows,10050003,1,0.045389,1.4402311144,0.0599896164274578,-3.6231070054154877,1.4402311219600001,0.05998963381005107,-3.623107511312991
1512849,938000.0,nan,1.42,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.440611114,0.021240901016049883,-1.430720185322688,1.4406111216000002,0.021240916680499794,-1.43072070532877
1510881,938100.0,6e-11,1.4708,0.025382,10251002,1971,C.A.Goulding,10251002,1,0.025382,1.4408011137999999,0.03545556588293141,2.082097654747124,1.44080112142,0.03545554787083705,2.0820971148630334
1509269,939009.0,nan,1.39209,0.0254108,12876002,1978,J.A.Harvey,12876002,1,0.0254108,1.442528211982,0.10011543233354171,-3.496514769211967,1.4425282197838,0.10011546330532359,-3.4965152911434547
1512045,939801.0,1198.0,1.41055,0.045484,10050003,1970,J.W.Meadows,10050003,1,0.045484,1.444033010398,0.02464849145441414,-2.318715026380973,1.4440330183582,0.0246485031742054,-2.318715564846895
1512850,940000.0,nan,1.49,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.4444111099999999,0.10391734457160548,3.156226761506986,1.444411118,0.10391730810049568,3.1562261901669943
1509270,940298.0,nan,1.48656,0.025830099999999998,12876002,1978,J.A.Harvey,12876002,1,0.025830099999999998,1.444977309404,0.06694206205948414,2.877740039610138,1.4449773174636,0.06694203610992724,2.877739465792519
1510882,940950.0,6e-11,1.4181,0.026117999999999995,10251002,1971,C.A.Goulding,10251002,1,0.026117999999999995,1.4462161081,0.030267077674052033,-1.944115263446919,1.44621611629,0.030267095307175487,-1.9441158187426926
1509271,941591.0,nan,1.41357,0.025543800000000002,12876002,1978,J.A.Harvey,12876002,1,0.025543800000000002,1.4474340068179998,0.04489429755046388,-2.339589000844713,1.4474340151362002,0.04489431960572802,-2.339589562085403
1512046,941802.0,1197.0,1.44539,0.045297000000000004,10050003,1970,J.W.Meadows,10050003,1,0.045297000000000004,1.4478349063959999,0.00013196386703758167,-0.168866380082372,1.4478349147564,0.000131964769544624,-0.16886695654880196
1512851,942000.0,nan,1.46,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.448211106,0.006948901087161727,0.8140314593057635,1.4482111144,0.006948891184494262,0.8140308745582369
1509272,942886.0,nan,1.43475,0.025884399999999995,12876002,1978,J.A.Harvey,12876002,1,0.025884399999999995,1.4498945042279998,0.0088607813320728,-1.0445245625690247,1.4498945128052,0.008860791368811743,-1.044525147963979
1512047,943803.0,1196.0,1.36523,0.04543,10050003,1970,J.W.Meadows,10050003,1,0.04543,1.4516368023939998,0.16434372661139657,-5.952370610300052,1.4516368111546,0.1643437599363137,-5.952371177875688
1510883,943810.0,6e-11,1.5381,0.027049000000000004,10251002,1971,C.A.Goulding,10251002,1,0.027049000000000004,1.45165010238,0.2762980072649081,5.955284780971967,1.4516501111420002,0.27629795125736734,5.9552841414375335
1512852,944000.0,nan,1.49,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.452011102,0.07215781856272038,2.616295285048037,1.4520111108,0.07215778513249378,2.616294663135851
1509273,944184.0,nan,1.48453,0.0259047,12876002,1978,J.A.Harvey,12876002,1,0.0259047,1.452360701632,0.03994888022209893,2.2149661810493586,1.4523607104688,0.03994885827445061,2.2149655591286295
1509274,945484.0,nan,1.4747,0.0261511,12876002,1978,J.A.Harvey,12876002,1,0.0261511,1.454830699032,0.015096463282881615,1.365746611012568,1.4548307081288,0.015096449459599254,1.3657459771904064
1512048,945804.0,1195.0,1.37543,0.045408,10050003,1970,J.W.Meadows,10050003,1,0.045408,1.455438698392,0.14097497838226827,-5.497222142052113,1.4554387075528001,0.14097501066485002,-5.4972227368700555
1512853,946000.0,nan,1.48,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.4558110979999999,0.029255148998280498,1.661541255814779,1.4558111072000002,0.029255126744494125,1.6615406133645279
1509275,946787.0,nan,1.47213,0.026005000000000004,12876002,1978,J.A.Harvey,12876002,1,0.026005000000000004,1.457306396426,0.008449883596197008,1.0171919652829606,1.4573064057834,0.008449872928222097,1.0171913166491078
1510884,947060.0,6e-11,1.4695,0.025103,10251002,1971,C.A.Goulding,10251002,1,0.025103,1.4578250958799999,0.0054297648174001815,0.8008439526109775,1.4578251052920002,0.005429756062736861,0.8008433018212708
1512049,947805.0,1194.0,1.36669,0.045274,10050003,1970,J.W.Meadows,10050003,1,0.045274,1.45924059439,0.18919495785533202,-6.342380738708036,1.459240603951,0.18919499694515302,-6.342381352356323
1512854,948000.0,nan,1.49,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.459611094,0.04617428039384178,2.081986504824414,1.4596111036000001,0.04617425122049624,2.081985833421544
1509276,948093.0,nan,1.45564,0.0259646,12876002,1978,J.A.Harvey,12876002,1,0.0259646,1.4597877938139998,0.0006626019088857419,-0.2841367650542406,1.4597878034326002,0.0006626049819943077,-0.2841374220860612
1509277,949402.0,nan,1.45644,0.025972400000000003,12876002,1978,J.A.Harvey,12876002,1,0.025972400000000003,1.462274891196,0.001310851337156302,-0.39902833804577087,1.4622749010764,0.0013108557765695327,-0.3990290110364958
1512050,949806.0,1193.0,1.58991,0.045544,10050003,1970,J.W.Meadows,10050003,1,0.045544,1.463042490388,0.35340253370698466,8.671484966807398,1.4630425003492,0.35340247821108633,8.671484226912005
1512855,950000.0,nan,1.5,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.46341109,0.06693741674940532,2.500248238517865,1.4634111,0.06693738016049973,2.500247538097799
1510885,950560.0,6e-11,1.4727,0.024378,10251002,1971,C.A.Goulding,10251002,1,0.024378,1.464431565792,0.0028044550107483644,0.5646173164485274,1.4644315756800002,0.002804448303206303,0.5646166374253677
1509278,950713.0,nan,1.48097,0.0261121,12876002,1978,J.A.Harvey,12876002,1,0.0261121,1.4647103743566,0.01012463287378307,1.1100915189832208,1.4647103842140001,0.010124620597666712,1.1100908385192532
1512051,951807.0,1192.0,1.54918,0.045674,10050003,1970,J.W.Meadows,10050003,1,0.045674,1.4667039467074,0.14893154457073635,5.623224337655216,1.466703956346,0.14893150976083785,5.623223643541029
1512856,952000.0,nan,1.48,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.4670556464,0.008377814506091666,0.88233555637539,1.467055656,0.008377802079516652,0.8823348962297232
1509279,952027.0,nan,1.47194,0.0258976,12876002,1978,J.A.Harvey,12876002,1,0.0258976,1.4671048479114,0.0009027359956093895,0.3295709979749233,1.4671048575060002,0.0009027324129372275,0.32957034183768835
1509280,953344.0,nan,1.45686,0.025743899999999997,12876002,1978,J.A.Harvey,12876002,1,0.025743899999999997,1.4695047883008,0.006210817753799724,-0.8604795575672208,1.4695047976320001,0.006210826920328135,-0.8604801870927046
1512052,953808.0,1191.0,1.39121,0.045777,10050003,1970,J.W.Meadows,10050003,1,0.045777,1.4703503253855998,0.1368196059623525,-5.382412886183788,1.470350334624,0.13681963790547003,-5.382413480678258
1510886,953930.0,6e-11,1.4894,0.026771000000000003,10251002,1971,C.A.Goulding,10251002,1,0.026771000000000003,1.470572643326,0.013240796359120458,1.280273827984324,1.47057265254,0.01324078339918455,1.280273193404018
1512857,954000.0,nan,1.48,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.4707002028,0.004324311398056354,0.6323380647051312,1.4707002120000001,0.0043243028422470745,0.632337435197151
1509281,954663.0,nan,1.49962,0.025767,12876002,1978,J.A.Harvey,12876002,1,0.025767,1.4719083732465998,0.029803013828531094,1.8827005306231364,1.471908382314,0.029802994325106722,1.8826999029949314
1512053,955809.0,1190.0,1.55095,0.04560700000000001,10050003,1970,J.W.Meadows,10050003,1,0.04560700000000001,1.4739967040638,0.1298443167812919,5.22072374544938,1.473996712902,0.12984428695566966,5.220723114537665
1509282,955985.0,nan,1.47129,0.025743000000000002,12876002,1978,J.A.Harvey,12876002,1,0.025743000000000002,1.474317425027,0.00035603085476073216,-0.2053441799987196,1.47431743383,0.0003560329252623506,-0.20534477586250421
1512858,956000.0,nan,1.54,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.4743447591999999,0.21553053222530044,4.4531810073802305,1.4743447680000001,0.2155304744486905,4.4531803839249555
1510887,956850.0,6e-11,1.4567,0.026637,10251002,1971,C.A.Goulding,10251002,1,0.026637,1.47589369567,0.013830309474511799,-1.3004795485142737,1.4758937043,0.013830321911470298,-1.3004801256404337
1509283,957310.0,nan,1.42329,0.0252881,12876002,1978,J.A.Harvey,12876002,1,0.0252881,1.476731943642,0.11294013153359478,-3.6189332716808713,1.47673195218,0.11294016762071526,-3.618933828925911
1512054,957810.0,1189.0,1.47902,0.04569299999999999,10050003,1970,J.W.Meadows,10050003,1,0.04569299999999999,1.477643082742,4.1492157122061545e-05,0.09318334542905692,1.47764309118,4.149164858060756e-05,0.0931827738524064
1512859,958000.0,nan,1.55,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.4779893156,0.25927693338782115,4.872206019349125,1.4779893240000002,0.259276872898848,4.872205423318732
1509284,958638.0,nan,1.49121,0.02542,12876002,1978,J.A.Harvey,12876002,1,0.02542,1.4791519290916,0.005719790481195948,0.8152016484070865,1.479151937364,0.005719782633111546,0.8152010845815165
1510888,959790.0,6e-11,1.4478,0.026672,10251002,1971,C.A.Goulding,10251002,1,0.026672,1.481251193578,0.041953447502730445,-2.258306607483486,1.4812512016200001,0.04195346767478631,-2.258307138142104
1512055,959811.0,1188.0,1.61387,0.045623,10050003,1970,J.W.Meadows,10050003,1,0.045623,1.4812894614202,0.3852793373980194,8.950346440235064,1.481289469458,0.38527929068229066,8.950345849046688
1509285,959969.0,nan,1.49409,0.025588300000000005,12876002,1978,J.A.Harvey,12876002,1,0.025588300000000005,1.4815773813758,0.00611864113030859,0.8445470875493972,1.4815773893820001,0.0061186333002849445,0.8445465426020772
1512860,960000.0,nan,1.52,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.481633872,0.07359798888561941,2.5894472801307593,1.48163388,0.07359795819272022,2.589446726204726
1509286,961302.0,nan,1.50469,0.025606499999999997,12876002,1978,J.A.Harvey,12876002,1,0.025606499999999997,1.4840064782164,0.016707010851645495,1.393762229964067,1.484006485956,0.016706998348401652,1.393761701161008
1512056,961812.0,1187.0,1.49651,0.04547,10050003,1970,J.W.Meadows,10050003,1,0.04547,1.4849358400983999,0.0029461442143789082,0.7794383830639571,1.484935847736,0.0029461403261547715,0.7794378647162786
1512861,962000.0,nan,1.52,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,1.4852784284,0.06027937671869633,2.337714662523136,1.485278436,0.06027935033030493,2.3377141388727494
1509287,962638.0,nan,1.45818,0.0253377,12876002,1978,J.A.Harvey,12876002,1,0.0253377,1.4864410418915999,0.03152166490244816,-1.9012554884542,1.4864410493640001,0.031521681571510037,-1.901255981600621
1510889,962730.0,6e-11,1.4665,0.026961000000000002,10251002,1971,C.A.Goulding,10251002,1,0.026961000000000002,1.486608691486,0.014997940479920258,-1.352655315495268,1.48660869894,0.01499795159896004,-1.3526558101226143
1512057,963813.0,1186.0,1.51747,0.045561,10050003,1970,J.W.Meadows,10050003,1,0.045561,1.4885822187766,0.018316189372731637,1.9406238270897571,1.488582226014,0.018316180195040103,1.9406233314603862
